,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
22,GOOG210709C02375000,2021-07-01 16:14:39,2375.0,142.46,224.4,234.3,0.0,0.0,10.0,10,0.7471338763427735,True,REGULAR,USD
23,GOOG210709C02380000,2021-06-28 18:04:22,2380.0,228.95,219.1,229.3,78.95,52.63333,1.0,2,0.7299831689453125,True,REGULAR,USD
24,GOOG210709C02390000,2021-06-21 18:51:35,2390.0,218.93,207.9,217.8,67.03999,44.137203,1.0,1,0.6669344830322268,True,REGULAR,USD
25,GOOG210709C02395000,2021-06-08 16:57:19,2395.0,120.1,203.7,218.7,0.0,0.0,2.0,3,0.7388331781005859,True,REGULAR,USD
26,GOOG210709C02397500,2021-06-18 15:16:45,2397.5,119.4,202.5,212.3,0.0,0.0,1.0,1,0.70117486328125,True,REGULAR,USD
27,GOOG210709C02400000,2021-07-06 18:34:35,2400.0,193.94,198.8,212.5,0.0,0.0,4.0,19,0.7122831506347658,True,REGULAR,USD
28,GOOG210709C02402500,2021-06-30 14:48:48,2402.5,102.3,200.3,203.3,0.0,0.0,,1,0.6729769030761721,True,REGULAR,USD
29,GOOG210709C02407500,2021-06-04 16:32:48,2407.5,86.0,160.0,174.1,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD
30,GOOG210709C02410000,2021-07-02 13:45:12,2410.0,170.93,191.8,196.8,0.0,0.0,1.0,2,0.6529575720214844,True,REGULAR,USD
31,GOOG210709C02412500,2021-06-29 14:09:01,2412.5,189.59,190.8,193.6,78.049995,69.97489,3.0,4,0.6559482647705079,True,REGULAR,USD
32,GOOG210709C02415000,2021-06-17 14:28:46,2415.0,129.48,183.8,197.5,0.0,0.0,1.0,1,0.6711153494262697,True,REGULAR,USD
33,GOOG210709C02417500,2021-06-29 14:32:59,2417.5,101.7,181.3,195.0,0.0,0.0,2.0,5,0.6642184457397463,True,REGULAR,USD
34,GOOG210709C02420000,2021-07-02 19:46:57,2420.0,154.98,181.1,186.1,0.0,0.0,6.0,6,0.6091347680664063,True,REGULAR,USD
35,GOOG210709C02422500,2021-06-29 14:09:01,2422.5,179.41,176.3,190.0,76.950005,75.102486,3.0,5,0.65039412109375,True,REGULAR,USD
36,GOOG210709C02425000,2021-07-06 19:26:30,2425.0,168.85,177.8,180.5,0.0,0.0,1.0,4,0.6092568371582032,True,REGULAR,USD
37,GOOG210709C02430000,2021-07-07 15:03:15,2430.0,170.92,171.4,175.0,52.189995,43.95687,5.0,7,0.5728497305297852,True,REGULAR,USD
38,GOOG210709C02435000,2021-07-07 15:03:15,2435.0,165.97,166.0,177.5,37.070007,28.758736,5.0,8,0.6387365228271484,True,REGULAR,USD
39,GOOG210709C02440000,2021-07-02 18:26:17,2440.0,166.3,162.8,165.6,32.680008,24.457422,1.0,2,0.570042141418457,True,REGULAR,USD
40,GOOG210709C02442500,2021-06-07 19:47:11,2442.5,72.85,159.6,163.3,0.0,0.0,,3,0.5575910940551759,True,REGULAR,USD
41,GOOG210709C02445000,2021-07-01 14:04:56,2445.0,77.67,158.1,160.5,0.0,0.0,7.0,9,0.5587202331542969,True,REGULAR,USD
42,GOOG210709C02447500,2021-06-28 19:11:14,2447.5,92.5,155.8,158.7,0.0,0.0,1.0,2,0.5617719604492188,True,REGULAR,USD
43,GOOG210709C02450000,2021-07-07 14:29:28,2450.0,153.74,152.2,155.4,9.690002,6.7268324,4.0,38,0.5339707247924804,True,REGULAR,USD
44,GOOG210709C02452500,2021-07-06 16:45:34,2452.5,128.88,145.4,160.8,0.0,0.0,10.0,23,0.5657086886596681,True,REGULAR,USD
45,GOOG210709C02455000,2021-06-21 15:18:18,2455.0,95.97,145.4,151.6,0.0,0.0,1.0,2,0.5137377728271484,True,REGULAR,USD
46,GOOG210709C02457500,2021-06-07 19:50:00,2457.5,66.0,145.3,150.3,0.0,0.0,,1,0.5455367712402344,True,REGULAR,USD
47,GOOG210709C02460000,2021-07-02 13:38:47,2460.0,120.91,139.9,145.4,0.0,0.0,2.0,5,0.5405319384765627,True,REGULAR,USD
48,GOOG210709C02465000,2021-06-15 13:35:02,2465.0,116.2,138.1,140.5,0.0,0.0,1.0,3,0.5039722454833984,True,REGULAR,USD
49,GOOG210709C02470000,2021-07-02 19:54:52,2470.0,108.77,128.9,136.2,0.0,0.0,6.0,5,0.5275926147460939,True,REGULAR,USD
50,GOOG210709C02475000,2021-07-02 19:55:48,2475.0,102.49,123.9,137.5,0.0,0.0,3.0,11,0.5036975900268555,True,REGULAR,USD
51,GOOG210709C02480000,2021-07-06 13:30:00,2480.0,110.0,120.8,125.8,0.0,0.0,1.0,15,0.4911549908447266,True,REGULAR,USD
52,GOOG210709C02482500,2021-06-30 19:54:30,2482.5,42.8,119.5,122.5,0.0,0.0,3.0,6,0.4688773815917969,True,REGULAR,USD
53,GOOG210709C02485000,2021-07-02 19:17:58,2485.0,92.43,118.2,120.6,0.0,0.0,2.0,373,0.47296669616699216,True,REGULAR,USD
54,GOOG210709C02487500,2021-07-02 16:17:38,2487.5,89.89,116.2,118.7,0.0,0.0,2.0,5,0.476567734375,True,REGULAR,USD
55,GOOG210709C02490000,2021-07-02 18:08:01,2490.0,114.1,113.2,115.6,28.970001,34.030308,3.0,55,0.4584099569702149,True,REGULAR,USD
56,GOOG210709C02492500,2021-07-02 18:41:38,2492.5,83.47,110.8,113.2,0.0,0.0,20.0,61,0.4529168478393555,True,REGULAR,USD
57,GOOG210709C02495000,2021-07-02 14:59:22,2495.0,73.25,108.3,110.7,0.0,0.0,12.0,19,0.44556218505859374,True,REGULAR,USD
58,GOOG210709C02497500,2021-07-07 15:57:38,2497.5,110.81,105.8,108.2,13.689995,14.095959,131.0,437,0.4382075222778321,True,REGULAR,USD
59,GOOG210709C02500000,2021-07-07 15:57:38,2500.0,108.3,103.3,105.9,13.650002,14.421555,179.0,421,0.4342707940673829,True,REGULAR,USD
60,GOOG210709C02502500,2021-07-06 19:54:53,2502.5,95.47,98.8,103.7,0.0,0.0,2.0,80,0.43195148132324224,True,REGULAR,USD
61,GOOG210709C02505000,2021-07-07 13:50:43,2505.0,93.32,97.2,101.8,13.699997,17.206728,10.0,456,0.4344233804321289,True,REGULAR,USD
62,GOOG210709C02507500,2021-07-02 17:09:06,2507.5,79.83,96.0,99.2,0.0,0.0,34.0,62,0.4251461294555664,True,REGULAR,USD
63,GOOG210709C02510000,2021-07-07 14:51:34,2510.0,95.15,91.6,97.7,17.810005,23.028194,5.0,104,0.4334773449707031,True,REGULAR,USD
64,GOOG210709C02512500,2021-07-02 15:32:58,2512.5,90.7,90.7,96.4,34.799995,62.254013,3.0,24,0.4440973559570312,True,REGULAR,USD
65,GOOG210709C02515000,2021-07-02 15:00:18,2515.0,54.0,88.7,90.9,0.0,0.0,43.0,65,0.3891357473754883,True,REGULAR,USD
66,GOOG210709C02517500,2021-07-02 19:09:33,2517.5,89.8,86.0,89.0,30.500004,51.4334,1.0,74,0.39111937011718745,True,REGULAR,USD
67,GOOG210709C02520000,2021-07-06 19:30:28,2520.0,91.9,80.2,89.1,13.099998,16.624363,1.0,70,0.42282681671142575,True,REGULAR,USD
68,GOOG210709C02522500,2021-07-06 18:17:39,2522.5,71.63,80.3,83.0,0.0,0.0,22.0,34,0.3597170962524414,True,REGULAR,USD
69,GOOG210709C02525000,2021-07-07 13:45:16,2525.0,82.4,77.9,80.6,10.800003,15.083802,11.0,58,0.3536441589355468,True,REGULAR,USD
70,GOOG210709C02527500,2021-07-07 13:44:28,2527.5,73.94,75.4,78.2,18.36,33.033463,1.0,13,0.3474491525268554,True,REGULAR,USD
71,GOOG210709C02530000,2021-07-07 15:31:59,2530.0,67.93,70.4,79.4,0.9300003,1.3880602,8.0,161,0.39407954559326175,True,REGULAR,USD
72,GOOG210709C02532500,2021-07-02 14:07:25,2532.5,35.0,69.1,73.4,0.0,0.0,2.0,6,0.3348760360717773,True,REGULAR,USD
73,GOOG210709C02535000,2021-07-06 19:12:38,2535.0,58.0,69.1,71.4,0.0,0.0,2.0,46,0.3343877597045898,True,REGULAR,USD
74,GOOG210709C02537500,2021-07-07 13:53:12,2537.5,61.5,66.6,69.0,6.1899986,11.191463,1.0,77,0.32779602874755853,True,REGULAR,USD
75,GOOG210709C02540000,2021-07-07 14:26:48,2540.0,65.29,64.3,66.6,12.09,22.725563,5.0,96,0.3210822286987304,True,REGULAR,USD
76,GOOG210709C02542500,2021-07-07 14:26:48,2542.5,63.14,60.0,64.7,30.64,94.276924,1.0,66,0.3213568841552734,True,REGULAR,USD
77,GOOG210709C02545000,2021-07-07 16:07:55,2545.0,62.3,58.6,61.3,11.739998,23.21993,2.0,61,0.30039151763916017,True,REGULAR,USD
78,GOOG210709C02547500,2021-07-06 16:02:38,2547.5,35.49,56.5,60.5,0.0,0.0,3.0,53,0.3154365332031249,True,REGULAR,USD
79,GOOG210709C02550000,2021-07-07 16:07:55,2550.0,57.7,54.8,57.3,9.790001,20.43415,16.0,237,0.29740082489013664,True,REGULAR,USD
80,GOOG210709C02552500,2021-07-07 15:22:00,2552.5,49.2,52.5,54.8,14.700001,42.6087,1.0,26,0.288794953918457,True,REGULAR,USD
81,GOOG210709C02555000,2021-07-06 19:17:05,2555.0,48.0,49.0,54.1,7.6399994,18.929632,2.0,42,0.3034890208435058,True,REGULAR,USD
82,GOOG210709C02557500,2021-07-07 14:37:06,2557.5,49.23,46.9,50.0,18.02,57.737907,4.0,25,0.2739483006286621,True,REGULAR,USD
83,GOOG210709C02560000,2021-07-07 15:12:46,2560.0,44.0,45.6,48.2,3.8300018,9.534484,24.0,176,0.2739635592651367,True,REGULAR,USD
84,GOOG210709C02562500,2021-07-07 14:18:04,2562.5,45.0,42.2,45.2,6.5,16.883118,3.0,50,0.25858285369873046,True,REGULAR,USD
85,GOOG210709C02565000,2021-07-07 13:42:57,2565.0,44.88,41.4,43.5,13.880001,44.774197,30.0,89,0.259345785522461,True,REGULAR,USD
86,GOOG210709C02570000,2021-07-07 15:58:31,2570.0,38.4,36.9,39.1,5.700001,17.431194,76.0,154,0.24759663543701171,True,REGULAR,USD
87,GOOG210709C02575000,2021-07-07 14:18:51,2575.0,34.39,32.8,35.0,5.3899994,18.586205,22.0,81,0.23834990173339843,True,REGULAR,USD
88,GOOG210709C02580000,2021-07-07 15:51:39,2580.0,30.0,27.0,30.6,4.700001,18.577078,60.0,236,0.2244645425415039,True,REGULAR,USD
89,GOOG210709C02585000,2021-07-07 16:09:52,2585.0,26.4,25.5,26.4,2.6299992,11.0643635,28.0,123,0.21154047744750976,True,REGULAR,USD
90,GOOG210709C02590000,2021-07-07 15:51:14,2590.0,24.6,21.6,24.0,4.24,20.825146,89.0,169,0.21649953430175778,True,REGULAR,USD
91,GOOG210709C02595000,2021-07-07 16:02:48,2595.0,20.1,18.9,20.8,2.1000004,11.666668,79.0,156,0.21070125244140625,True,REGULAR,USD
92,GOOG210709C02600000,2021-07-07 16:05:59,2600.0,16.5,16.0,18.0,0.6999998,4.430379,265.0,1101,0.2070849555969238,False,REGULAR,USD
93,GOOG210709C02605000,2021-07-07 16:10:04,2605.0,14.7,14.0,15.4,1.0999994,8.088231,133.0,118,0.20339236557006835,False,REGULAR,USD
94,GOOG210709C02610000,2021-07-07 16:07:03,2610.0,12.77,12.0,13.1,0.87000084,7.3109317,271.0,224,0.20063055236816402,False,REGULAR,USD
95,GOOG210709C02620000,2021-07-07 16:00:43,2620.0,10.1,8.9,9.6,1.6600008,19.668257,523.0,224,0.20050848327636717,False,REGULAR,USD
96,GOOG210709C02630000,2021-07-07 16:01:41,2630.0,7.1,6.7,7.2,1.0999999,18.333332,285.0,319,0.20519288467407226,False,REGULAR,USD
97,GOOG210709C02640000,2021-07-07 16:05:24,2640.0,5.1,5.0,5.5,-0.059999943,-1.1627896,127.0,372,0.2121355642700195,False,REGULAR,USD
98,GOOG210709C02650000,2021-07-07 16:07:03,2650.0,4.0,3.8,4.2,0.29999995,8.108107,985.0,234,0.2190629852294922,False,REGULAR,USD
99,GOOG210709C02660000,2021-07-07 15:58:14,2660.0,3.55,2.9,3.2,0.48000002,15.6351795,138.0,163,0.22571575073242187,False,REGULAR,USD
100,GOOG210709C02670000,2021-07-07 16:02:10,2670.0,2.38,2.25,2.55,-0.07999992,-3.2520294,135.0,247,0.2350540362548828,False,REGULAR,USD
101,GOOG210709C02680000,2021-07-07 15:02:46,2680.0,2.15,1.75,2.05,0.4100001,23.563223,117.0,254,0.24433128723144532,False,REGULAR,USD
102,GOOG210709C02690000,2021-07-07 14:41:30,2690.0,1.35,1.35,1.6,-0.39999998,-22.857141,50.0,270,0.25153336364746093,False,REGULAR,USD
103,GOOG210709C02700000,2021-07-07 16:05:53,2700.0,1.3,1.1,1.35,-0.1400001,-9.722229,84.0,312,0.2624585473632813,False,REGULAR,USD
104,GOOG210709C02710000,2021-07-07 14:24:52,2710.0,0.79,0.9,1.15,-0.41000003,-34.166668,10.0,40,0.273444765625,False,REGULAR,USD
105,GOOG210709C02720000,2021-07-07 16:02:56,2720.0,1.0,0.75,1.0,-0.049999952,-4.7619004,22.0,74,0.2848582257080078,False,REGULAR,USD
106,GOOG210709C02730000,2021-07-07 14:45:40,2730.0,0.55,0.6,0.85,-0.32,-36.78161,7.0,88,0.2946847875976562,False,REGULAR,USD
107,GOOG210709C02740000,2021-07-07 14:39:39,2740.0,0.55,0.5,0.75,-0.34999996,-38.888885,3.0,89,0.30591514404296877,False,REGULAR,USD
108,GOOG210709C02750000,2021-07-07 15:29:14,2750.0,0.43,0.45,0.7,-0.120000005,-21.818182,20.0,34,0.3194648132324218,False,REGULAR,USD
109,GOOG210709C02760000,2021-07-07 14:49:09,2760.0,0.35,0.35,0.6,-0.5,-58.823524,13.0,15,0.3283758569335937,False,REGULAR,USD
110,GOOG210709C02770000,2021-07-06 17:27:30,2770.0,0.35,0.2,0.6,-0.22,-38.596493,4.0,37,0.344733115234375,False,REGULAR,USD
111,GOOG210709C02780000,2021-07-07 14:39:59,2780.0,0.4,0.15,0.6,-0.15,-27.272728,98.0,45,0.36096830444335937,False,REGULAR,USD
112,GOOG210709C02790000,2021-07-07 14:13:04,2790.0,0.42,0.1,0.6,-0.099999994,-19.230768,1.0,3,0.37708142456054683,False,REGULAR,USD
113,GOOG210709C02800000,2021-07-07 15:06:22,2800.0,0.2,0.05,0.6,-0.08,-28.571426,2.0,62,0.3929504064941406,False,REGULAR,USD
114,GOOG210709C02820000,2021-07-06 14:24:02,2820.0,0.3,0.0,0.55,0.0,0.0,1.0,0,0.41919526123046874,False,REGULAR,USD
115,GOOG210709C02850000,2021-07-06 19:29:09,2850.0,0.33,0.0,0.6,0.0,0.0,9.0,20,0.47046427978515626,False,REGULAR,USD
116,GOOG210709C02860000,2021-07-06 17:30:28,2860.0,0.25,0.0,0.55,0.0,0.0,1.0,14,0.4797415307617187,False,REGULAR,USD
117,GOOG210709C02900000,2021-07-06 18:33:13,2900.0,0.46,0.0,0.55,0.0,0.0,1.0,6,0.5383346948242189,False,REGULAR,USD
118,GOOG210709C02920000,2021-06-14 15:10:25,2920.0,0.85,0.0,0.55,0.0,0.0,,1,0.5210008837890624,False,REGULAR,USD
