,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
17,MSFT210625C00227500,2021-06-22 17:38:35,227.5,37.2,37.0,40.85,0.0,0.0,1.0,3,2.4619179077148434,True,REGULAR,USD
18,MSFT210625C00230000,2021-06-23 16:21:55,230.0,35.03,35.15,38.35,0.0,0.0,16.0,82,1.2343788281249999,True,REGULAR,USD
19,MSFT210625C00232500,2021-06-24 17:44:48,232.5,33.83,32.75,35.85,6.080002,21.909916,1.0,9,1.2578162109375,True,REGULAR,USD
20,MSFT210625C00235000,2021-06-24 17:20:06,235.0,31.25,30.5,33.35,0.9200001,3.0333006,5.0,65,1.3261752441406247,True,REGULAR,USD
21,MSFT210625C00237500,2021-06-24 14:42:53,237.5,29.24,28.75,30.4,2.039999,7.4999957,9.0,103,1.3574250878906249,True,REGULAR,USD
22,MSFT210625C00240000,2021-06-24 19:13:58,240.0,26.5,26.3,27.8,1.0,3.9215689,17.0,349,1.2402381738281247,True,REGULAR,USD
23,MSFT210625C00242500,2021-06-22 19:54:42,242.5,23.97,23.0,25.4,0.7600002,3.274452,7.0,331,0.6718782812500002,True,REGULAR,USD
24,MSFT210625C00245000,2021-06-24 17:29:27,245.0,21.63,20.95,22.35,1.3399982,6.6042295,14.0,589,1.2021524267578125,True,REGULAR,USD
25,MSFT210625C00247500,2021-06-24 19:04:50,247.5,18.9,18.7,20.55,0.8999996,4.9999976,12.0,490,0.98437515625,True,REGULAR,USD
26,MSFT210625C00250000,2021-06-24 19:28:58,250.0,16.2,16.35,17.3,0.67000103,4.314237,60.0,1645,0.6875031250000001,True,REGULAR,USD
27,MSFT210625C00252500,2021-06-24 19:50:57,252.5,13.55,13.85,15.55,0.53999996,4.150653,44.0,1170,0.8090839404296875,True,REGULAR,USD
28,MSFT210625C00255000,2021-06-24 19:50:57,255.0,12.8,10.9,12.55,2.5200005,24.513622,303.0,2161,0.8212908496093749,True,REGULAR,USD
29,MSFT210625C00257500,2021-06-24 19:55:11,257.5,9.35,8.95,9.45,1.5000005,19.108286,525.0,1938,0.48730981445312505,True,REGULAR,USD
30,MSFT210625C00260000,2021-06-24 20:28:11,260.0,6.6,6.35,6.95,1.1999998,22.222218,1478.0,8016,0.383795224609375,True,REGULAR,USD
31,MSFT210625C00262500,2021-06-24 20:28:11,262.5,4.03,3.85,4.45,0.85000014,26.729563,3148.0,6896,0.274421318359375,True,REGULAR,USD
32,MSFT210625C00265000,2021-06-24 20:28:11,265.0,1.85,2.0,2.18,0.38,25.85034,11946.0,15306,0.20557435058593748,True,REGULAR,USD
33,MSFT210625C00267500,2021-06-24 19:59:49,267.5,0.66,0.59,0.68,0.110000014,20.000002,38471.0,12496,0.18555501953124998,False,REGULAR,USD
34,MSFT210625C00270000,2021-06-24 19:59:58,270.0,0.18,0.16,0.19,-0.019999996,-9.999998,28094.0,11461,0.20899228515624996,False,REGULAR,USD
35,MSFT210625C00272500,2021-06-24 19:56:56,272.5,0.05,0.04,0.07,-0.040000003,-44.444447,4623.0,5092,0.24805439453125,False,REGULAR,USD
36,MSFT210625C00275000,2021-06-24 19:58:11,275.0,0.03,0.01,0.03,-0.03,-50.0,1767.0,2318,0.28516339843749994,False,REGULAR,USD
37,MSFT210625C00277500,2021-06-24 19:59:24,277.5,0.03,0.02,0.03,-0.020000001,-40.000004,1303.0,1662,0.35547519531249994,False,REGULAR,USD
38,MSFT210625C00280000,2021-06-24 19:50:53,280.0,0.03,0.0,0.02,0.01,50.0,79.0,989,0.4023497265625,False,REGULAR,USD
39,MSFT210625C00282500,2021-06-24 18:56:24,282.5,0.02,0.01,0.02,-0.02,-50.0,88.0,668,0.46484910156250003,False,REGULAR,USD
40,MSFT210625C00285000,2021-06-24 18:26:49,285.0,0.01,0.0,0.02,-0.01,-50.0,189.0,842,0.523442265625,False,REGULAR,USD
41,MSFT210625C00290000,2021-06-24 19:26:22,290.0,0.02,0.01,0.02,0.01,100.0,52.0,664,0.6250037500000001,False,REGULAR,USD
42,MSFT210625C00295000,2021-06-24 18:22:33,295.0,0.01,0.0,0.02,0.0,0.0,66.0,448,0.70312796875,False,REGULAR,USD
43,MSFT210625C00300000,2021-06-24 17:39:10,300.0,0.01,0.0,0.01,0.0,0.0,2.0,311,0.7500025,False,REGULAR,USD
44,MSFT210625C00305000,2021-06-23 15:59:34,305.0,0.01,0.0,0.01,0.0,0.0,2.0,328,0.8437515624999999,False,REGULAR,USD
45,MSFT210625C00310000,2021-06-24 16:37:16,310.0,0.01,0.0,0.01,0.0,0.0,5.0,132,0.937500625,False,REGULAR,USD
