,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
35,MSFT210709C00285000,2021-07-07 16:22:53,285.0,0.25,0.24,0.25,0.09,56.25,8013.0,4118,0.17017431396484378,False,REGULAR,USD
36,MSFT210709C00287500,2021-07-07 16:22:23,287.5,0.11,0.1,0.11,0.030000001,37.500004,1026.0,1249,0.1860432958984375,False,REGULAR,USD
37,MSFT210709C00290000,2021-07-07 16:24:45,290.0,0.06,0.05,0.06,0.0,0.0,962.0,3071,0.20801573242187496,False,REGULAR,USD
38,MSFT210709C00292500,2021-07-07 16:24:38,292.5,0.04,0.03,0.04,0.0,0.0,123.0,684,0.23438265625,False,REGULAR,USD
39,MSFT210709C00295000,2021-07-07 15:33:42,295.0,0.02,0.02,0.03,-0.01,-33.333336,154.0,710,0.2617261328125,False,REGULAR,USD
40,MSFT210709C00297500,2021-07-07 15:16:48,297.5,0.03,0.01,0.03,0.01,50.0,18.0,230,0.29688203124999996,False,REGULAR,USD
41,MSFT210709C00300000,2021-07-07 16:11:32,300.0,0.03,0.01,0.02,0.01,50.0,226.0,1896,0.31641308593749995,False,REGULAR,USD
42,MSFT210709C00305000,2021-07-07 16:12:57,305.0,0.02,0.01,0.02,0.0,0.0,152.0,871,0.3789124609375,False,REGULAR,USD
43,MSFT210709C00310000,2021-07-06 18:14:20,310.0,0.01,0.01,0.02,0.0,0.0,72.0,527,0.4414118359375,False,REGULAR,USD
44,MSFT210709C00315000,2021-07-06 19:18:31,315.0,0.01,0.0,0.01,0.0,0.0,2.0,738,0.4687553125,False,REGULAR,USD
45,MSFT210709C00320000,2021-07-07 13:59:17,320.0,0.01,0.0,0.01,0.0,0.0,16.0,419,0.500005,False,REGULAR,USD
