,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
65,GOOG210625C02400000,2021-06-24 17:40:13,2400.0,141.15,139.9,151.6,-1.1100006,-0.78026193,4.0,30,0.903321279296875,True,REGULAR,USD
66,GOOG210625C02402500,2021-06-23 18:54:48,2402.5,135.68,137.4,149.1,0.0,0.0,1.0,1,0.8916026464843749,True,REGULAR,USD
67,GOOG210625C02405000,2021-06-21 15:20:27,2405.0,130.0,135.9,146.2,0.0,0.0,1.0,29,0.5127001855468749,True,REGULAR,USD
68,GOOG210625C02407500,2021-06-22 16:22:33,2407.5,124.93,132.3,144.1,0.0,0.0,3.0,3,0.868165380859375,True,REGULAR,USD
69,GOOG210625C02410000,2021-06-23 19:57:00,2410.0,117.6,129.8,141.6,0.0,0.0,1.0,14,0.8564467480468749,True,REGULAR,USD
70,GOOG210625C02412500,2021-06-23 19:57:00,2412.5,115.0,127.3,139.1,0.0,0.0,2.0,13,0.8447281152343749,True,REGULAR,USD
71,GOOG210625C02415000,2021-06-24 16:13:54,2415.0,132.1,124.5,136.6,11.800003,9.808814,7.0,41,0.8328874133300779,True,REGULAR,USD
72,GOOG210625C02417500,2021-06-22 16:22:33,2417.5,115.06,122.0,134.1,0.0,0.0,3.0,2,0.8211077459716796,True,REGULAR,USD
73,GOOG210625C02420000,2021-06-24 14:20:39,2420.0,125.09,121.0,132.1,1.0899963,0.8790293,2.0,14,0.5285691674804689,True,REGULAR,USD
74,GOOG210625C02422500,2021-06-24 14:20:39,2422.5,122.66,117.1,129.6,20.760002,20.372917,3.0,5,0.8166522241210936,True,REGULAR,USD
75,GOOG210625C02425000,2021-06-22 19:10:25,2425.0,115.0,115.0,126.0,0.0,0.0,2.0,24,0.7617821673583984,True,REGULAR,USD
76,GOOG210625C02427500,2021-06-21 14:52:17,2427.5,100.3,112.4,124.2,0.0,0.0,1.0,3,0.7774070111083984,True,REGULAR,USD
77,GOOG210625C02430000,2021-06-23 19:20:52,2430.0,120.55,110.1,122.0,11.550003,10.5963335,1.0,23,0.7766745965576172,True,REGULAR,USD
78,GOOG210625C02432500,2021-06-02 19:50:20,2432.5,43.7,107.4,119.6,0.0,0.0,,1,0.7681907946777344,True,REGULAR,USD
79,GOOG210625C02435000,2021-06-21 19:26:27,2435.0,115.6,106.4,115.5,20.25,21.237547,1.0,30,0.6949493395996094,True,REGULAR,USD
80,GOOG210625C02437500,2021-06-23 19:24:03,2437.5,103.0,103.8,112.7,0.0,0.0,3.0,4,0.6711458666992189,True,REGULAR,USD
81,GOOG210625C02440000,2021-06-24 18:03:51,2440.0,105.13,100.8,110.0,10.93,11.602973,1.0,38,0.6513706738281251,True,REGULAR,USD
82,GOOG210625C02442500,2021-06-15 16:47:18,2442.5,88.41,98.4,106.5,0.0,0.0,1.0,7,0.5963785479736328,True,REGULAR,USD
83,GOOG210625C02445000,2021-06-22 16:18:29,2445.0,86.77,96.3,104.9,0.0,0.0,1.0,10,0.6242713354492189,True,REGULAR,USD
84,GOOG210625C02447500,2021-06-22 19:15:36,2447.5,96.45,93.5,102.4,0.0,0.0,5.0,6,0.6127968408203126,True,REGULAR,USD
85,GOOG210625C02450000,2021-06-24 18:05:54,2450.0,96.7,91.4,99.9,15.619995,19.264917,2.0,32,0.6012613116455079,True,REGULAR,USD
86,GOOG210625C02452500,2021-06-22 19:15:36,2452.5,91.6,89.1,97.4,0.0,0.0,5.0,8,0.5897257824707032,True,REGULAR,USD
87,GOOG210625C02455000,2021-06-22 15:12:16,2455.0,74.4,88.6,90.7,0.0,0.0,1.0,5,0.270515107421875,True,REGULAR,USD
88,GOOG210625C02457500,2021-06-16 14:28:10,2457.5,79.7,83.5,92.4,0.0,0.0,1.0,2,0.5664716204833984,True,REGULAR,USD
89,GOOG210625C02460000,2021-06-24 16:11:20,2460.0,86.49,81.0,89.9,12.089996,16.249994,5.0,42,0.5547529876708985,True,REGULAR,USD
90,GOOG210625C02465000,2021-06-23 19:08:21,2465.0,72.45,79.8,81.6,0.0,0.0,23.0,28,0.36902486450195315,True,REGULAR,USD
91,GOOG210625C02470000,2021-06-24 14:06:25,2470.0,80.21,74.1,76.0,12.659996,18.741665,24.0,66,0.2934640966796874,True,REGULAR,USD
92,GOOG210625C02475000,2021-06-23 13:52:10,2475.0,66.5,66.0,71.0,0.0,0.0,4.0,24,0.27686270019531245,True,REGULAR,USD
93,GOOG210625C02477500,2021-06-21 13:43:05,2477.5,54.2,63.5,72.5,0.0,0.0,9.0,9,0.475041870727539,True,REGULAR,USD
94,GOOG210625C02480000,2021-06-24 13:41:55,2480.0,63.1,61.0,70.0,-3.4000015,-5.1127844,50.0,24,0.46283496154785164,True,REGULAR,USD
95,GOOG210625C02482500,2021-06-24 19:44:14,2482.5,62.0,59.4,63.6,15.200001,32.478634,1.0,4,0.2624585473632813,True,REGULAR,USD
96,GOOG210625C02485000,2021-06-24 17:08:21,2485.0,57.84,56.3,65.1,-7.59,-11.6001835,10.0,24,0.44159493957519536,True,REGULAR,USD
97,GOOG210625C02487500,2021-06-24 13:51:31,2487.5,55.8,54.2,62.6,6.0,12.048193,1.0,38,0.4292049267578125,True,REGULAR,USD
98,GOOG210625C02490000,2021-06-24 17:08:21,2490.0,52.82,51.5,60.1,5.0200005,10.502093,34.0,77,0.41663181030273433,True,REGULAR,USD
99,GOOG210625C02492500,2021-06-21 14:10:14,2492.5,41.1,51.5,53.2,0.0,0.0,1.0,3,0.16797707031250003,True,REGULAR,USD
100,GOOG210625C02495000,2021-06-23 16:41:44,2495.0,53.0,46.3,55.2,14.0,35.897438,1.0,96,0.39441523559570313,True,REGULAR,USD
101,GOOG210625C02497500,2021-06-24 19:54:01,2497.5,48.6,44.0,52.7,-10.300003,-17.48727,3.0,6,0.3815369464111328,True,REGULAR,USD
102,GOOG210625C02500000,2021-06-24 19:56:40,2500.0,44.63,41.5,50.3,13.580002,43.735916,22.0,89,0.37152728088378906,True,REGULAR,USD
103,GOOG210625C02502500,2021-06-23 19:54:00,2502.5,41.36,42.3,44.7,9.360001,29.250002,1.0,12,0.2533033654785156,True,REGULAR,USD
104,GOOG210625C02505000,2021-06-24 19:56:40,2505.0,39.82,36.5,45.3,-0.72999954,-1.8002456,13.0,50,0.34516035705566406,True,REGULAR,USD
105,GOOG210625C02507500,2021-06-24 14:22:21,2507.5,39.75,34.0,43.0,-0.33000183,-0.8233578,2.0,42,0.33728690063476563,True,REGULAR,USD
106,GOOG210625C02510000,2021-06-24 19:31:12,2510.0,38.28,32.0,39.4,7.9799995,26.336634,18.0,95,0.2930673721313476,True,REGULAR,USD
107,GOOG210625C02512500,2021-06-24 15:02:09,2512.5,33.8,30.1,38.3,11.699999,52.941174,6.0,22,0.31763377685546873,True,REGULAR,USD
108,GOOG210625C02515000,2021-06-24 19:44:58,2515.0,30.8,27.7,34.9,3.9099998,14.540722,4.0,58,0.28009753112792957,True,REGULAR,USD
109,GOOG210625C02517500,2021-06-23 18:28:31,2517.5,30.24,25.9,33.7,10.139999,50.447758,1.0,27,0.2988961712646484,True,REGULAR,USD
110,GOOG210625C02520000,2021-06-24 19:50:32,2520.0,27.71,23.6,30.9,11.759999,73.7304,22.0,135,0.2769237347412109,True,REGULAR,USD
111,GOOG210625C02522500,2021-06-24 14:22:21,2522.5,26.15,21.3,28.5,5.3500004,25.721157,3.0,25,0.26438113555908205,True,REGULAR,USD
112,GOOG210625C02525000,2021-06-24 19:04:58,2525.0,25.3,22.0,26.3,10.999999,76.923065,25.0,66,0.2559888854980469,True,REGULAR,USD
113,GOOG210625C02530000,2021-06-24 19:39:02,2530.0,20.0,15.3,22.0,7.8999996,65.28925,65.0,198,0.2391433508300781,True,REGULAR,USD
114,GOOG210625C02535000,2021-06-24 19:37:17,2535.0,15.0,13.5,16.1,4.8999996,48.514847,77.0,129,0.18628743408203124,True,REGULAR,USD
115,GOOG210625C02540000,2021-06-24 19:24:25,2540.0,14.23,8.4,12.5,6.5799994,86.01306,166.0,197,0.1772543212890625,True,REGULAR,USD
116,GOOG210625C02545000,2021-06-24 19:52:08,2545.0,9.9,8.3,11.9,3.1999998,47.761192,190.0,181,0.21781177703857418,True,REGULAR,USD
117,GOOG210625C02550000,2021-06-24 19:57:28,2550.0,6.0,6.0,8.4,0.5,9.090909,656.0,1469,0.1961445132446289,False,REGULAR,USD
118,GOOG210625C02555000,2021-06-24 19:57:35,2555.0,5.0,3.7,7.1,0.4000001,8.695655,114.0,166,0.20957211334228515,False,REGULAR,USD
119,GOOG210625C02560000,2021-06-24 19:53:00,2560.0,3.38,1.6,5.0,-0.18999982,-5.3221235,890.0,350,0.20032537963867186,False,REGULAR,USD
120,GOOG210625C02565000,2021-06-24 19:59:07,2565.0,2.35,1.95,3.6,-0.1500001,-6.000004,167.0,87,0.198250205078125,False,REGULAR,USD
121,GOOG210625C02570000,2021-06-24 19:57:30,2570.0,1.5,0.65,2.5,-0.70000005,-31.818184,149.0,244,0.1959308923339844,False,REGULAR,USD
122,GOOG210625C02575000,2021-06-24 19:56:52,2575.0,0.93,0.5,1.5,-0.57,-38.0,222.0,144,0.18738605590820312,False,REGULAR,USD
