,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
19,GOOG210702C02110000,2021-06-28 14:33:42,2110.0,419.8,415.0,418.8,0.0,0.0,2.0,2,1.668702828369141,True,REGULAR,USD
20,GOOG210702C02130000,2021-06-18 16:49:11,2130.0,380.62,392.0,398.6,0.0,0.0,1.0,1,1.5576193994140621,True,REGULAR,USD
21,GOOG210702C02150000,2021-06-28 15:07:11,2150.0,376.35,372.0,381.0,0.0,0.0,1.0,1,1.7792979785156249,True,REGULAR,USD
22,GOOG210702C02160000,2021-06-24 16:34:09,2160.0,385.38,364.1,371.1,0.0,0.0,,6,1.1669963525390625,True,REGULAR,USD
23,GOOG210702C02175000,2021-06-28 13:53:36,2175.0,348.8,349.4,359.3,0.0,0.0,1.0,1,1.5012231970214844,True,REGULAR,USD
24,GOOG210702C02195000,2021-05-21 19:18:10,2195.0,183.73,315.3,327.5,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD
25,GOOG210702C02200000,2021-06-28 15:07:11,2200.0,325.94,324.0,335.4,0.0,0.0,1.0,9,1.444460785522461,True,REGULAR,USD
26,GOOG210702C02230000,2021-06-25 17:27:52,2230.0,318.6,293.9,301.6,0.0,0.0,2.0,1,1.0112354125976561,True,REGULAR,USD
27,GOOG210702C02232500,2021-06-21 19:21:39,2232.5,301.5,291.8,299.2,0.0,0.0,,1,1.0717819848632817,True,REGULAR,USD
28,GOOG210702C02237500,2021-06-02 13:49:38,2237.5,203.6,286.8,297.2,0.0,0.0,,4,1.2756383874511714,True,REGULAR,USD
29,GOOG210702C02240000,2021-06-28 19:11:13,2240.0,300.2,283.9,291.7,0.0,0.0,38.0,21,0.9946289599609376,True,REGULAR,USD
30,GOOG210702C02245000,2021-06-02 15:27:04,2245.0,199.95,279.1,290.0,0.0,0.0,1.0,0,1.2514685864257813,True,REGULAR,USD
31,GOOG210702C02250000,2021-06-04 14:02:21,2250.0,198.62,268.2,281.6,0.0,0.0,2.0,5,1.402590877685547,True,REGULAR,USD
32,GOOG210702C02252500,2021-06-25 16:03:51,2252.5,284.8,271.6,279.6,0.0,0.0,2.0,0,1.0253954980468751,True,REGULAR,USD
33,GOOG210702C02255000,2021-06-02 13:49:38,2255.0,187.9,265.2,276.7,0.0,0.0,,3,1.3881866528320312,True,REGULAR,USD
34,GOOG210702C02257500,2021-06-02 13:49:38,2257.5,185.7,266.4,274.1,0.0,0.0,3.0,4,0.9233406103515626,True,REGULAR,USD
35,GOOG210702C02260000,2021-06-02 13:49:38,2260.0,183.5,264.5,271.7,0.0,0.0,,3,0.9995117236328125,True,REGULAR,USD
36,GOOG210702C02262500,2021-06-02 13:49:38,2262.5,181.3,261.7,270.8,0.0,0.0,,4,1.0930221130371094,True,REGULAR,USD
37,GOOG210702C02265000,2021-06-28 15:12:06,2265.0,262.04,260.7,263.6,0.0,0.0,5.0,5,1.0637253845214847,True,REGULAR,USD
38,GOOG210702C02267500,2021-05-17 04:00:33,2267.5,84.25,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
39,GOOG210702C02270000,2021-06-07 14:12:30,2270.0,187.74,255.6,261.5,0.0,0.0,1.0,1,1.0385790258789065,True,REGULAR,USD
40,GOOG210702C02275000,2021-06-29 18:26:22,2275.0,248.64,249.1,256.6,0.0,0.0,1.0,12,0.8945323046874999,True,REGULAR,USD
41,GOOG210702C02285000,2021-06-28 15:12:06,2285.0,242.15,239.0,246.6,0.0,0.0,5.0,5,0.8491226025390625,True,REGULAR,USD
42,GOOG210702C02290000,2021-06-16 14:17:36,2290.0,221.1,234.4,242.7,0.0,0.0,4.0,6,0.9663089306640625,True,REGULAR,USD
43,GOOG210702C02295000,2021-06-11 18:52:14,2295.0,214.9,229.2,236.6,0.0,0.0,1.0,1,0.8403336279296875,True,REGULAR,USD
44,GOOG210702C02300000,2021-06-30 14:33:05,2300.0,206.8,224.3,231.6,0.0,0.0,4.0,20,0.8344743115234373,True,REGULAR,USD
45,GOOG210702C02305000,2021-05-24 13:33:02,2305.0,116.0,233.9,240.1,0.0,0.0,2.0,0,1.6273211993408203,True,REGULAR,USD
46,GOOG210702C02310000,2021-06-30 14:19:16,2310.0,192.0,214.2,221.2,0.0,0.0,2.0,4,0.7421900781249999,True,REGULAR,USD
47,GOOG210702C02315000,2021-06-29 19:51:04,2315.0,185.0,208.9,216.6,0.0,0.0,1.0,2,0.7402369726562499,True,REGULAR,USD
48,GOOG210702C02320000,2021-06-23 16:15:52,2320.0,223.83,204.1,211.6,0.0,0.0,1.0,2,0.7475611181640626,True,REGULAR,USD
49,GOOG210702C02325000,2021-06-28 19:29:59,2325.0,210.0,199.0,206.6,0.0,0.0,1.0,1,0.7202176416015625,True,REGULAR,USD
50,GOOG210702C02330000,2021-06-28 15:18:49,2330.0,198.74,194.5,201.6,0.0,0.0,1.0,4,0.75195560546875,True,REGULAR,USD
51,GOOG210702C02335000,2021-07-01 18:09:06,2335.0,188.0,190.6,194.5,16.0,9.302325,2.0,3,0.6157264990234376,True,REGULAR,USD
52,GOOG210702C02340000,2021-06-18 14:27:06,2340.0,169.68,184.5,191.6,0.0,0.0,1.0,10,0.7180203979492188,True,REGULAR,USD
53,GOOG210702C02345000,2021-06-29 13:37:53,2345.0,189.52,179.7,186.7,0.0,0.0,1.0,0,0.7233914379882812,True,REGULAR,USD
54,GOOG210702C02350000,2021-06-30 15:12:21,2350.0,155.24,175.8,181.7,0.0,0.0,2.0,3,0.7695335546875001,True,REGULAR,USD
55,GOOG210702C02355000,2021-06-23 19:08:21,2355.0,183.95,168.9,176.8,0.0,0.0,1.0,9,0.6333044482421876,True,REGULAR,USD
56,GOOG210702C02360000,2021-06-30 17:46:48,2360.0,147.58,165.6,168.7,0.0,0.0,8.0,5,0.727541787109375,True,REGULAR,USD
57,GOOG210702C02370000,2021-06-28 19:29:59,2370.0,165.3,154.1,161.7,0.0,0.0,2.0,3,0.5925333715820313,True,REGULAR,USD
58,GOOG210702C02375000,2021-07-01 16:14:39,2375.0,140.89,150.6,156.7,-23.699997,-14.399415,10.0,10,0.6668734484863283,True,REGULAR,USD
59,GOOG210702C02380000,2021-06-28 15:22:57,2380.0,148.82,144.1,151.7,0.0,0.0,1.0,6,0.5593305786132813,True,REGULAR,USD
60,GOOG210702C02387500,2021-06-09 18:36:13,2387.5,142.8,133.0,144.3,0.0,0.0,1.0,1,0.8149432568359375,True,REGULAR,USD
61,GOOG210702C02390000,2021-06-23 19:52:40,2390.0,144.39,134.0,141.6,0.0,0.0,1.0,7,0.5095263891601562,True,REGULAR,USD
62,GOOG210702C02400000,2021-06-29 16:47:36,2400.0,120.0,124.4,131.8,0.0,0.0,10.0,23,0.5185595019531251,True,REGULAR,USD
63,GOOG210702C02407500,2021-06-30 14:10:28,2407.5,98.4,116.7,124.3,0.0,0.0,2.0,3,0.724490059814453,True,REGULAR,USD
64,GOOG210702C02410000,2021-06-28 14:30:47,2410.0,101.67,110.2,121.8,0.0,0.0,1.0,7,0.713015565185547,True,REGULAR,USD
65,GOOG210702C02412500,2021-07-01 19:56:19,2412.5,113.62,109.3,120.1,-15.249992,-11.833625,1.0,1,0.7349880017089843,True,REGULAR,USD
66,GOOG210702C02415000,2021-06-28 15:29:31,2415.0,113.63,110.5,116.6,0.0,0.0,24.0,27,0.5086719055175781,True,REGULAR,USD
67,GOOG210702C02417500,2021-06-29 16:16:16,2417.5,103.0,104.2,114.5,0.0,0.0,5.0,3,0.6870148486328126,True,REGULAR,USD
68,GOOG210702C02420000,2021-06-28 15:45:44,2420.0,101.2,105.5,111.1,13.329994,15.17013,10.0,46,0.6366003137207032,True,REGULAR,USD
69,GOOG210702C02422500,2021-06-29 15:26:22,2422.5,89.53,102.8,109.3,0.0,0.0,1.0,4,0.6555210229492189,True,REGULAR,USD
70,GOOG210702C02425000,2021-06-08 16:54:23,2425.0,91.16,98.3,105.7,0.0,0.0,1.0,3,0.5959513061523438,True,REGULAR,USD
71,GOOG210702C02427500,2021-06-21 19:38:19,2427.5,110.25,95.0,103.6,0.0,0.0,1.0,2,0.602787175292969,True,REGULAR,USD
72,GOOG210702C02430000,2021-06-29 19:03:16,2430.0,92.5,92.5,100.9,0.0,0.0,2.0,7,0.5827678442382812,True,REGULAR,USD
73,GOOG210702C02432500,2021-06-18 14:02:41,2432.5,90.64,92.8,98.6,0.0,0.0,1.0,1,0.5800823242187501,True,REGULAR,USD
74,GOOG210702C02435000,2021-07-01 13:44:38,2435.0,75.0,90.5,96.4,-35.0,-31.818182,1.0,4,0.581180946044922,True,REGULAR,USD
75,GOOG210702C02437500,2021-06-28 14:21:20,2437.5,92.0,85.0,93.8,0.0,0.0,1.0,2,0.5654950677490236,True,REGULAR,USD
76,GOOG210702C02440000,2021-06-28 15:29:31,2440.0,66.9,85.3,90.9,-20.779999,-23.699816,1.0,6,0.5374802111816408,True,REGULAR,USD
77,GOOG210702C02442500,2021-06-25 18:09:44,2442.5,107.7,80.0,87.2,0.0,0.0,1.0,1,0.4715629016113281,True,REGULAR,USD
78,GOOG210702C02445000,2021-06-25 19:47:29,2445.0,71.0,78.0,85.9,-29.669998,-29.472532,1.0,7,0.5145922564697265,True,REGULAR,USD
79,GOOG210702C02447500,2021-06-30 14:39:41,2447.5,56.29,77.9,81.7,0.0,0.0,20.0,22,0.4243221630859375,True,REGULAR,USD
80,GOOG210702C02450000,2021-07-01 19:48:41,2450.0,75.58,75.8,79.1,21.150002,38.85725,23.0,34,0.40845318115234375,True,REGULAR,USD
81,GOOG210702C02452500,2021-06-30 14:39:41,2452.5,51.59,70.0,78.5,0.0,0.0,20.0,20,0.4838308453369141,True,REGULAR,USD
82,GOOG210702C02455000,2021-06-29 14:09:58,2455.0,67.1,69.5,73.8,0.0,0.0,1.0,9,0.3709779699707031,True,REGULAR,USD
83,GOOG210702C02457500,2021-07-01 16:15:18,2457.5,57.4,65.4,72.8,-4.3999977,-7.1197376,2.0,3,0.4327449304199219,True,REGULAR,USD
84,GOOG210702C02460000,2021-07-01 19:07:25,2460.0,65.29,63.0,70.9,-5.790001,-8.145753,5.0,4,0.444768735961914,True,REGULAR,USD
85,GOOG210702C02465000,2021-07-01 19:44:16,2465.0,61.8,60.1,66.5,19.8,47.142853,8.0,7,0.4422663195800781,True,REGULAR,USD
86,GOOG210702C02470000,2021-07-01 15:23:17,2470.0,41.0,52.7,60.7,0.0,0.0,50.0,58,0.3898986791992188,True,REGULAR,USD
87,GOOG210702C02475000,2021-06-30 17:03:07,2475.0,38.4,51.0,56.2,0.0,0.0,2.0,31,0.38281867187499996,True,REGULAR,USD
88,GOOG210702C02477500,2021-06-28 15:41:07,2477.5,55.0,45.0,54.3,0.0,0.0,6.0,4,0.3892883337402344,True,REGULAR,USD
89,GOOG210702C02480000,2021-07-01 19:48:41,2480.0,46.6,42.5,52.0,12.399998,36.2573,15.0,34,0.38245246459960935,True,REGULAR,USD
90,GOOG210702C02482500,2021-06-29 19:38:38,2482.5,42.0,40.0,49.8,0.0,0.0,4.0,8,0.37805797729492185,True,REGULAR,USD
91,GOOG210702C02485000,2021-07-01 19:35:01,2485.0,41.5,38.0,46.7,10.0,31.746033,67.0,369,0.34729656616210935,True,REGULAR,USD
92,GOOG210702C02487500,2021-06-30 19:14:43,2487.5,26.0,35.5,44.6,0.79999924,3.1746001,2.0,5,0.34552656433105466,True,REGULAR,USD
93,GOOG210702C02490000,2021-07-01 19:59:09,2490.0,37.0,33.0,42.5,14.5,64.44444,67.0,69,0.3428410443115234,True,REGULAR,USD
94,GOOG210702C02492500,2021-07-01 16:38:08,2492.5,20.0,30.5,39.5,-4.0,-16.666668,5.0,12,0.3154975677490234,True,REGULAR,USD
95,GOOG210702C02495000,2021-07-01 19:59:46,2495.0,33.0,28.0,37.3,11.9,56.398098,81.0,120,0.309577216796875,True,REGULAR,USD
96,GOOG210702C02497500,2021-07-01 16:33:02,2497.5,19.39,26.1,35.3,3.3899994,21.187496,7.0,22,0.3080208358764648,True,REGULAR,USD
97,GOOG210702C02500000,2021-07-01 19:58:49,2500.0,27.5,26.6,31.5,7.5,37.5,226.0,176,0.26047492462158206,True,REGULAR,USD
98,GOOG210702C02502500,2021-07-01 19:37:59,2502.5,27.3,21.5,30.4,10.139999,59.090908,12.0,54,0.2808299456787109,True,REGULAR,USD
99,GOOG210702C02505000,2021-07-01 19:37:54,2505.0,24.93,19.1,27.0,8.33,50.18072,50.0,374,0.24420921813964847,True,REGULAR,USD
100,GOOG210702C02507500,2021-07-01 19:33:39,2507.5,21.9,17.0,25.9,9.4,75.2,18.0,45,0.2613599255371094,True,REGULAR,USD
101,GOOG210702C02510000,2021-07-01 19:57:33,2510.0,19.0,17.2,21.2,7.6099997,66.81299,129.0,136,0.19507640869140624,True,REGULAR,USD
102,GOOG210702C02512500,2021-07-01 19:57:55,2512.5,16.8,14.7,21.6,3.999999,31.24999,63.0,35,0.24353783813476562,True,REGULAR,USD
103,GOOG210702C02515000,2021-07-01 19:41:48,2515.0,16.95,12.0,18.4,7.550001,80.31917,146.0,291,0.21158625335693354,True,REGULAR,USD
104,GOOG210702C02517500,2021-07-01 19:57:41,2517.5,13.32,9.5,17.3,4.3999996,49.32735,109.0,150,0.22229781616210934,True,REGULAR,USD
105,GOOG210702C02520000,2021-07-01 19:53:51,2520.0,12.56,9.7,13.3,4.5600004,57.000004,560.0,252,0.17356173126220703,True,REGULAR,USD
106,GOOG210702C02522500,2021-07-01 19:57:41,2522.5,11.2,9.7,14.9,3.7999997,51.351345,107.0,186,0.23349765533447264,True,REGULAR,USD
107,GOOG210702C02525000,2021-07-01 19:58:30,2525.0,9.53,9.2,10.5,3.0299997,46.61538,297.0,119,0.17566742309570313,True,REGULAR,USD
108,GOOG210702C02527500,2021-07-01 19:57:33,2527.5,8.3,5.0,9.8,0.3000002,3.7500024,128.0,57,0.18689777954101564,False,REGULAR,USD
109,GOOG210702C02530000,2021-07-01 19:58:06,2530.0,7.7,6.5,8.0,2.2999997,42.592587,594.0,546,0.17527069854736327,False,REGULAR,USD
110,GOOG210702C02532500,2021-07-01 19:37:24,2532.5,7.39,2.9,7.7,1.46,24.620575,37.0,58,0.1903767486572266,False,REGULAR,USD
111,GOOG210702C02535000,2021-07-01 19:58:41,2535.0,5.6,2.3,7.0,0.099999905,1.8181801,243.0,1065,0.19623606506347657,False,REGULAR,USD
112,GOOG210702C02537500,2021-07-01 19:49:16,2537.5,4.33,1.6,6.1,-0.5700002,-11.632656,435.0,105,0.1964496859741211,False,REGULAR,USD
113,GOOG210702C02540000,2021-07-01 19:58:33,2540.0,4.0,1.6,6.3,-0.099999905,-2.439022,510.0,309,0.2179643634033203,False,REGULAR,USD
114,GOOG210702C02542500,2021-07-01 19:34:07,2542.5,4.43,1.75,6.3,0.07999992,1.8390788,60.0,57,0.23474886352539062,False,REGULAR,USD
115,GOOG210702C02545000,2021-07-01 19:57:42,2545.0,2.87,2.9,3.5,-0.43000007,-13.030306,84.0,174,0.1873250213623047,False,REGULAR,USD
116,GOOG210702C02547500,2021-07-01 19:44:30,2547.5,2.52,2.35,2.9,-0.18000007,-6.6666694,81.0,41,0.18619588226318357,False,REGULAR,USD
117,GOOG210702C02550000,2021-07-01 19:57:42,2550.0,2.2,2.0,2.5,-0.5,-18.518518,670.0,1773,0.188484677734375,False,REGULAR,USD
118,GOOG210702C02552500,2021-07-01 18:39:38,2552.5,2.16,1.7,2.15,-0.13999987,-6.086951,76.0,58,0.1907429559326172,False,REGULAR,USD
119,GOOG210702C02555000,2021-07-01 19:56:37,2555.0,1.65,1.45,1.85,-0.5200001,-23.963137,123.0,113,0.19312330322265625,False,REGULAR,USD
120,GOOG210702C02557500,2021-07-01 19:45:51,2557.5,1.4,1.2,1.6,-0.9699999,-40.92827,37.0,51,0.19586985778808597,False,REGULAR,USD
121,GOOG210702C02560000,2021-07-01 19:44:34,2560.0,1.22,1.0,1.4,-0.32999992,-21.29032,353.0,245,0.19928779235839844,False,REGULAR,USD
122,GOOG210702C02562500,2021-07-01 19:57:34,2562.5,1.02,0.85,1.25,-0.33000004,-24.444447,35.0,102,0.20374331420898437,False,REGULAR,USD
123,GOOG210702C02565000,2021-07-01 19:57:34,2565.0,0.88,0.75,1.1,-0.52,-37.142857,153.0,229,0.20728331787109372,False,REGULAR,USD
124,GOOG210702C02570000,2021-07-01 19:55:26,2570.0,0.75,0.55,0.85,-0.77,-50.65789,369.0,404,0.21399711791992188,False,REGULAR,USD
125,GOOG210702C02575000,2021-07-01 19:07:05,2575.0,0.8,0.4,0.65,-0.24999994,-23.809519,161.0,154,0.22010057250976559,False,REGULAR,USD
126,GOOG210702C02580000,2021-07-01 19:31:03,2580.0,0.55,0.25,0.5,-0.34999996,-38.888885,56.0,347,0.22620402709960938,False,REGULAR,USD
127,GOOG210702C02585000,2021-07-01 15:17:16,2585.0,0.3,0.25,0.45,-0.5,-62.5,34.0,159,0.2386550744628906,False,REGULAR,USD
128,GOOG210702C02590000,2021-07-01 19:39:27,2590.0,0.15,0.15,0.45,-0.54999995,-78.57142,350.0,316,0.25525647094726567,False,REGULAR,USD
129,GOOG210702C02595000,2021-07-01 18:38:35,2595.0,0.32,0.2,0.3,-0.28000003,-46.66667,38.0,49,0.25391371093750004,False,REGULAR,USD
130,GOOG210702C02600000,2021-07-01 19:49:38,2600.0,0.17,0.1,0.25,-0.38,-69.09091,122.0,713,0.26197027099609377,False,REGULAR,USD
131,GOOG210702C02605000,2021-07-01 15:00:01,2605.0,0.3,0.0,0.3,-0.14999998,-33.33333,7.0,144,0.2846751220703124,False,REGULAR,USD
132,GOOG210702C02610000,2021-07-01 19:32:03,2610.0,0.2,0.0,0.35,-0.10000001,-33.333336,16.0,485,0.30713583496093744,False,REGULAR,USD
133,GOOG210702C02620000,2021-07-01 19:32:47,2620.0,0.17,0.05,0.35,-0.17,-50.0,21.0,230,0.33765310791015624,False,REGULAR,USD
134,GOOG210702C02630000,2021-07-01 19:17:03,2630.0,0.1,0.0,0.35,-0.18,-64.28572,16.0,77,0.3676821044921875,False,REGULAR,USD
135,GOOG210702C02640000,2021-07-01 19:32:47,2640.0,0.06,0.0,0.15,-0.16,-72.72727,11.0,134,0.3540103662109374,False,REGULAR,USD
136,GOOG210702C02650000,2021-07-01 18:42:08,2650.0,0.3,0.05,0.35,0.15,100.0,24.0,187,0.42627526855468756,False,REGULAR,USD
137,GOOG210702C02660000,2021-06-30 19:20:03,2660.0,0.12,0.0,0.3,0.0,0.0,8.0,29,0.445318046875,False,REGULAR,USD
138,GOOG210702C02670000,2021-07-01 15:20:38,2670.0,0.18,0.0,0.35,0.030000001,20.0,6.0,225,0.48340360351562506,False,REGULAR,USD
139,GOOG210702C02680000,2021-07-01 17:50:28,2680.0,0.05,0.0,0.1,-0.23,-82.14286,5.0,276,0.43848217773437503,False,REGULAR,USD
140,GOOG210702C02690000,2021-06-29 18:23:33,2690.0,0.15,0.0,0.15,0.0,0.0,191.0,209,0.48438015625,False,REGULAR,USD
141,GOOG210702C02700000,2021-07-01 13:37:56,2700.0,0.16,0.0,0.15,0.12,300.0,5.0,142,0.5097705273437501,False,REGULAR,USD
142,GOOG210702C02710000,2021-06-29 13:39:16,2710.0,0.14,0.0,0.1,-0.060000002,-30.000002,5.0,802,0.5107470800781251,False,REGULAR,USD
143,GOOG210702C02720000,2021-06-29 14:21:53,2720.0,0.08,0.0,0.35,0.0,0.0,1.0,140,0.569340244140625,False,REGULAR,USD
144,GOOG210702C02730000,2021-06-28 19:53:50,2730.0,0.1,0.0,0.35,0.0,0.0,100.0,109,0.594730615234375,False,REGULAR,USD
145,GOOG210702C02740000,2021-06-23 13:33:52,2740.0,0.55,0.0,0.35,0.0,0.0,7.0,23,0.6191444335937502,False,REGULAR,USD
146,GOOG210702C02750000,2021-06-30 14:06:13,2750.0,0.09,0.0,0.35,0.0,0.0,4.0,129,0.6435582519531251,False,REGULAR,USD
147,GOOG210702C02760000,2021-06-24 18:25:08,2760.0,0.45,0.0,0.35,0.0,0.0,1.0,22,0.6679720703125002,False,REGULAR,USD
148,GOOG210702C02770000,2021-06-23 19:11:19,2770.0,0.35,0.0,0.35,0.0,0.0,1.0,2,0.692385888671875,False,REGULAR,USD
149,GOOG210702C02780000,2021-06-21 19:45:05,2780.0,0.61,0.0,0.4,0.0,0.0,,1,0.7270535107421875,False,REGULAR,USD
150,GOOG210702C02790000,2021-06-29 16:03:04,2790.0,0.15,0.0,0.4,0.0,0.0,1.0,14,0.7509790527343749,False,REGULAR,USD
151,GOOG210702C02800000,2021-06-30 19:34:43,2800.0,0.05,0.0,0.3,0.0,0.0,1.0,26,0.7509790527343749,False,REGULAR,USD
152,GOOG210702C02810000,2021-06-25 14:59:51,2810.0,0.2,0.0,0.3,0.0,0.0,1.0,0,0.7744163183593751,False,REGULAR,USD
153,GOOG210702C02830000,2021-06-21 14:44:31,2830.0,0.4,0.0,0.3,0.0,0.0,,1,0.8203142968749999,False,REGULAR,USD
154,GOOG210702C02900000,2021-05-26 19:45:51,2900.0,1.58,0.0,4.3,0.0,0.0,250.0,250,1.3813507495117183,False,REGULAR,USD
155,GOOG210702C02990000,2021-06-09 18:19:13,2990.0,0.6,0.0,0.3,0.0,0.0,1.0,1,1.1669963525390625,False,REGULAR,USD
156,GOOG210702C03000000,2021-06-30 13:48:35,3000.0,0.05,0.0,0.05,0.0,0.0,1.0,7,1.015629921875,False,REGULAR,USD
