,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
29,MSFT210702C00252500,2021-07-01 18:38:18,252.5,18.42,18.95,19.85,0.17000008,0.93150723,35.0,907,0.88476677734375,True,REGULAR,USD
30,MSFT210702C00255000,2021-07-01 19:12:37,255.0,16.5,16.5,17.35,0.39999962,2.4844697,72.0,1819,0.8037129003906249,True,REGULAR,USD
31,MSFT210702C00257500,2021-07-01 19:47:26,257.5,13.55,13.35,14.9,-0.22999954,-1.6690824,70.0,1282,0.8994150683593749,True,REGULAR,USD
32,MSFT210702C00260000,2021-07-01 19:59:47,260.0,11.81,10.9,12.4,0.5100002,4.5132766,1111.0,3733,0.7827170166015626,True,REGULAR,USD
33,MSFT210702C00262500,2021-07-01 19:43:36,262.5,8.52,8.4,9.9,-0.17999935,-2.068958,141.0,2793,0.6630893066406252,True,REGULAR,USD
34,MSFT210702C00265000,2021-07-01 19:56:12,265.0,6.75,5.95,7.0,0.4499998,7.1428537,858.0,3229,0.4233456103515625,True,REGULAR,USD
35,MSFT210702C00267500,2021-07-01 19:59:28,267.5,4.33,4.0,4.5,0.2999997,7.4441614,1451.0,5694,0.30713583496093744,True,REGULAR,USD
36,MSFT210702C00270000,2021-07-01 19:59:57,270.0,2.13,2.05,2.18,0.17000008,8.673473,8538.0,6775,0.21509573974609375,True,REGULAR,USD
37,MSFT210702C00272500,2021-07-01 19:59:58,272.5,0.6,0.57,0.6,-0.06999999,-10.44776,12071.0,6566,0.1733481103515625,False,REGULAR,USD
38,MSFT210702C00275000,2021-07-01 19:59:41,275.0,0.1,0.1,0.11,-0.1,-50.0,4045.0,10667,0.178719150390625,False,REGULAR,USD
39,MSFT210702C00277500,2021-07-01 19:59:56,277.5,0.03,0.02,0.03,-0.04,-57.142853,923.0,3147,0.21094539062499998,False,REGULAR,USD
40,MSFT210702C00280000,2021-07-01 19:42:43,280.0,0.02,0.0,0.02,-0.01,-33.333336,651.0,2809,0.26563234375,False,REGULAR,USD
41,MSFT210702C00282500,2021-07-01 18:11:51,282.5,0.01,0.0,0.02,0.0,0.0,63.0,756,0.3320379296875,False,REGULAR,USD
42,MSFT210702C00285000,2021-07-01 19:25:45,285.0,0.01,0.0,0.01,-0.01,-50.0,167.0,988,0.367193828125,False,REGULAR,USD
43,MSFT210702C00287500,2021-07-01 14:55:34,287.5,0.01,0.0,0.01,0.0,0.0,43.0,129,0.42188078125,False,REGULAR,USD
44,MSFT210702C00290000,2021-06-30 16:38:13,290.0,0.01,0.0,0.01,0.0,0.0,27.0,422,0.48438015625,False,REGULAR,USD
45,MSFT210702C00292500,2021-06-30 16:56:30,292.5,0.01,0.0,0.02,0.0,0.0,10.0,275,0.5312546875,False,REGULAR,USD
46,MSFT210702C00295000,2021-06-30 16:37:47,295.0,0.01,0.0,0.01,0.0,0.0,1.0,1032,0.5468795312500001,False,REGULAR,USD
47,MSFT210702C00297500,2021-06-29 17:50:21,297.5,0.01,0.0,0.01,0.0,0.0,24.0,47,0.5937540625000001,False,REGULAR,USD
48,MSFT210702C00300000,2021-07-01 16:26:38,300.0,0.01,0.0,0.01,0.0,0.0,1.0,335,0.6562534375000001,False,REGULAR,USD
49,MSFT210702C00305000,2021-06-29 13:39:08,305.0,0.01,0.0,0.02,0.0,0.0,52.0,194,0.79687703125,False,REGULAR,USD
50,MSFT210702C00310000,2021-06-29 15:16:48,310.0,0.01,0.0,0.01,0.0,0.0,1.0,237,0.8437515624999999,False,REGULAR,USD
